fecha;producto;cliente;valor
2022-12-06;pr-wd-93;cli-wd-33;35,12
2022-12-05;pr-al-52;cli-al-94;46422,6922
2022-12-05;pr-al-52;cli-al-23;45384,3232
2022-12-05;pr-al-52;cli-al-10;36646,8279
2022-12-05;pr-al-52;cli-al-69;45688,2361
2022-12-05;pr-al-52;cli-al-34;36114,9804
2022-12-05;pr-al-52;cli-al-52;37229,3276
2022-12-05;pr-al-52;cli-al-95;36039,0022
2022-12-05;pr-al-52;cli-al-10;35887,0457
2022-12-05;pr-wd-93;cli-wd-19;38,4
2022-12-05;pr-wd-93;cli-wd-58;37,14
2022-12-05;pr-dd-15;cli-dd-96;28,3
2022-12-05;pr-wd-93;cli-wd-01;29,5
2022-12-05;pr-dd-15;cli-dd-69;28,84
2022-12-05;pr-dd-15;cli-dd-04;27,5
2022-12-05;pr-wd-93;cli-wd-16;30,24
2022-12-05;pr-wd-93;cli-wd-24;29,38
2022-12-05;pr-wd-93;cli-wd-80;30,34
2022-12-05;pr-wd-93;cli-wd-02;28,12
2022-12-05;pr-wd-93;cli-wd-92;27,84
2022-12-05;pr-wd-93;cli-wd-32;26,76
2022-12-05;pr-wd-93;cli-wd-91;29,6
2022-12-05;pr-wd-93;cli-wd-84;31,52
2022-12-04;pr-al-52;cli-al-24;35203,2417
2022-12-04;pr-al-52;cli-al-12;35760,4154
2022-12-04;pr-al-52;cli-al-50;34798,0246
2022-12-04;pr-al-52;cli-al-35;45384,3232
2022-12-04;pr-al-52;cli-al-33;36190,9586
2022-12-04;pr-al-52;cli-al-33;35228,5678
2022-12-04;pr-al-52;cli-al-61;35431,1764
2022-12-04;pr-al-52;cli-al-51;35380,5243
2022-12-04;pr-al-52;cli-al-43;36418,8933
2022-12-04;pr-wd-93;cli-wd-12;28,7
2022-12-04;pr-wd-93;cli-wd-67;28,5
2022-12-04;pr-wd-93;cli-wd-65;33,96
2022-12-04;pr-wd-93;cli-wd-33;31,34
2022-12-04;pr-wd-93;cli-wd-40;39,5
2022-12-04;pr-wd-93;cli-wd-74;34,66
2022-12-04;pr-wd-93;cli-wd-43;27,32
2022-12-04;pr-wd-93;cli-wd-44;28,48
2022-12-04;pr-wd-93;cli-wd-29;31,62
2022-12-04;pr-wd-93;cli-wd-13;38,54
2022-12-03;pr-al-52;cli-al-12;45232,3667
2022-12-03;pr-al-52;cli-al-95;45612,2578
2022-12-03;pr-al-52;cli-al-46;43459,5416
2022-12-03;pr-al-52;cli-al-02;44219,3238
2022-12-03;pr-al-52;cli-al-35;37128,0233
2022-12-03;pr-al-52;cli-al-87;36393,5672
2022-12-03;pr-wd-93;cli-wd-81;27,04
2022-12-03;pr-wd-93;cli-wd-90;31,02
2022-12-03;pr-wd-93;cli-wd-08;32,26
2022-12-03;pr-wd-93;cli-wd-93;33,26
2022-12-03;pr-wd-93;cli-wd-26;32,72
2022-12-03;pr-wd-93;cli-wd-74;27,74
2022-12-03;pr-wd-93;cli-wd-90;28,46
2022-12-03;pr-wd-93;cli-wd-34;34,04
2022-12-03;pr-wd-93;cli-wd-07;39,3
2022-12-03;pr-wd-93;cli-wd-68;36,22
2022-12-02;pr-al-52;cli-al-58;36013,6761
2022-12-02;pr-al-52;cli-al-75;36494,8715
2022-12-02;pr-al-52;cli-al-29;36089,6543
2022-12-02;pr-al-52;cli-al-36;35253,8939
2022-12-02;pr-al-52;cli-al-89;35127,2635
2022-12-02;pr-al-52;cli-al-21;35532,4807
2022-12-02;pr-al-52;cli-al-36;36165,6325
2022-12-02;pr-al-52;cli-al-10;35684,4371
2022-12-02;pr-al-52;cli-al-73;35811,0675
2022-12-02;pr-wd-93;cli-wd-24;29,86
2022-12-02;pr-wd-93;cli-wd-64;31,04
2022-12-02;pr-dd-15;cli-dd-99;28,68
2022-12-02;pr-dd-15;cli-dd-49;29,02
2022-12-02;pr-wd-93;cli-wd-99;34,1
2022-12-02;pr-dd-15;cli-dd-36;28,9
2022-12-02;pr-dd-15;cli-dd-82;28,7
2022-12-02;pr-wd-93;cli-wd-96;27,92
2022-12-02;pr-dd-15;cli-dd-24;27,6
2022-12-02;pr-wd-93;cli-wd-23;35,74
2022-12-02;pr-wd-93;cli-wd-62;28,56
2022-12-02;pr-wd-93;cli-wd-96;28,52
2022-12-02;pr-wd-93;cli-wd-37;32,58
2022-12-02;pr-wd-93;cli-wd-12;32,28
2022-12-02;pr-wd-93;cli-wd-55;30,2
2022-12-01;pr-al-52;cli-al-13;45713,5621
2022-12-01;pr-al-52;cli-al-23;36444,2193
2022-12-01;pr-al-52;cli-al-89;37077,3712
2022-12-01;pr-al-52;cli-al-99;37077,3712
2022-12-01;pr-al-52;cli-al-30;0,0
2022-12-01;pr-al-52;cli-al-17;37305,3058
2022-12-01;pr-al-52;cli-al-62;36824,1104
2022-12-01;pr-al-52;cli-al-84;35912,3718
2022-12-01;pr-al-52;cli-al-89;37077,3712
2022-12-01;pr-al-52;cli-al-86;37355,958
2022-12-01;pr-al-52;cli-al-13;36900,0887
2022-12-01;pr-wd-93;cli-wd-59;30,9
2022-12-01;pr-wd-93;cli-wd-19;29,92
2022-12-01;pr-wd-93;cli-wd-49;24,76
2022-12-01;pr-wd-93;cli-wd-12;30,56
2022-12-01;pr-wd-93;cli-wd-61;36,48
2022-12-01;pr-wd-93;cli-wd-19;31,5
2022-12-01;pr-wd-93;cli-wd-76;35,2
2022-12-01;pr-wd-93;cli-wd-09;31,08
2022-12-01;pr-wd-93;cli-wd-71;28,98
2022-12-01;pr-wd-93;cli-wd-28;33,6
2022-12-01;pr-wd-93;cli-wd-78;29,64
2022-12-01;pr-wd-93;cli-wd-95;36,4
2022-11-30;pr-al-52;cli-al-52;37153,3494
2022-11-30;pr-al-52;cli-al-83;36773,4583
2022-11-30;pr-al-52;cli-al-16;45865,5186
2022-11-30;pr-al-52;cli-al-69;37229,3276
2022-11-30;pr-al-52;cli-al-99;36748,1322
2022-11-30;pr-al-52;cli-al-12;36570,8497
2022-11-30;pr-al-52;cli-al-25;36494,8715
2022-11-30;pr-al-52;cli-al-52;0,0
2022-11-30;pr-al-52;cli-al-85;46549,3225
2022-11-30;pr-al-52;cli-al-53;36064,3282
2022-11-30;pr-al-52;cli-al-23;36950,7408
2022-11-30;pr-al-52;cli-al-16;35279,22
2022-11-30;pr-al-52;cli-al-57;35811,0675
2022-11-30;pr-al-52;cli-al-39;34975,3071
2022-11-30;pr-al-52;cli-al-53;35659,1111
2022-11-30;pr-wd-93;cli-wd-42;34,26
2022-11-30;pr-wd-93;cli-wd-58;30,72
2022-11-30;pr-wd-93;cli-wd-39;30,34
2022-11-30;pr-wd-93;cli-wd-14;28,2
2022-11-30;pr-wd-93;cli-wd-95;27,7
2022-11-30;pr-wd-93;cli-wd-05;32,76
2022-11-30;pr-wd-93;cli-wd-35;28,82
2022-11-30;pr-wd-93;cli-wd-87;33,2
2022-11-30;pr-wd-93;cli-wd-93;28,3
2022-11-30;pr-wd-93;cli-wd-75;25,82
2022-11-30;pr-wd-93;cli-wd-18;33,26
2022-11-29;pr-al-52;cli-al-76;44118,0195
2022-11-29;pr-al-52;cli-al-09;35937,6979
2022-11-29;pr-al-52;cli-al-74;45612,2578
2022-11-29;pr-al-52;cli-al-58;35380,5243
2022-11-29;pr-al-52;cli-al-17;35963,0239
2022-11-29;pr-wd-93;cli-wd-07;29,3
2022-11-29;pr-wd-93;cli-wd-46;37,54
2022-11-29;pr-wd-93;cli-wd-13;36,22
2022-11-29;pr-wd-93;cli-wd-40;31,04
2022-11-29;pr-wd-93;cli-wd-42;28,94
2022-11-29;pr-wd-93;cli-wd-09;30,32
2022-11-29;pr-wd-93;cli-wd-50;39,12
2022-11-29;pr-wd-93;cli-wd-27;27,24
2022-11-29;pr-wd-93;cli-wd-66;26,16
2022-11-29;pr-wd-93;cli-wd-05;29,86
2022-11-29;pr-al-52;cli-al-29;37381,284
2022-11-29;pr-al-52;cli-al-37;35203,2417
2022-11-29;pr-al-52;cli-al-38;36317,589
2022-11-29;pr-al-52;cli-al-83;35431,1764
2022-11-28;pr-al-52;cli-al-08;36241,6107
2022-11-28;pr-al-52;cli-al-65;40293,7825
2022-11-28;pr-al-52;cli-al-86;36469,5454
2022-11-28;pr-wd-93;cli-wd-17;39,78
2022-11-28;pr-wd-93;cli-wd-71;33,96
2022-11-28;pr-wd-93;cli-wd-89;27,78
2022-11-28;pr-dd-15;cli-dd-45;29,26
2022-11-28;pr-dd-15;cli-dd-04;27,9
2022-11-28;pr-dd-15;cli-dd-36;28,86
2022-11-28;pr-dd-15;cli-dd-70;28,42
2022-11-28;pr-dd-15;cli-dd-31;28,02
2022-11-28;pr-wd-93;cli-wd-19;28,06
2022-11-28;pr-wd-93;cli-wd-61;29,96
2022-11-28;pr-wd-93;cli-wd-54;36,48
2022-11-28;pr-wd-93;cli-wd-39;29,32
2022-11-28;pr-wd-93;cli-wd-91;32,52
2022-11-27;pr-al-52;cli-al-74;36824,1104
2022-11-27;pr-al-52;cli-al-90;36798,7844
2022-11-27;pr-al-52;cli-al-19;35583,1328
2022-11-27;pr-al-52;cli-al-39;45358,9971
2022-11-27;pr-al-52;cli-al-67;36469,5454
2022-11-27;pr-al-52;cli-al-45;35988,35
2022-11-27;pr-wd-93;cli-wd-13;31,86
2022-11-27;pr-wd-93;cli-wd-92;29,12
2022-11-27;pr-wd-93;cli-wd-58;28,54
2022-11-27;pr-wd-93;cli-wd-20;29,12
2022-11-27;pr-wd-93;cli-wd-92;37,22
2022-11-27;pr-wd-93;cli-wd-72;33,94
2022-11-27;pr-wd-93;cli-wd-61;28,06
2022-11-27;pr-wd-93;cli-wd-39;26,86
2022-11-27;pr-wd-93;cli-wd-01;26,04
2022-11-27;pr-wd-93;cli-wd-03;31,12
2022-11-26;pr-al-52;cli-al-77;36368,2411
2022-11-26;pr-al-52;cli-al-92;36292,2629
2022-11-26;pr-al-52;cli-al-62;35405,8503
2022-11-26;pr-al-52;cli-al-63;36140,3065
2022-11-26;pr-wd-93;cli-wd-25;31,22
2022-11-26;pr-wd-93;cli-wd-56;27,34
2022-11-26;pr-wd-93;cli-wd-33;25,3
2022-11-26;pr-wd-93;cli-wd-38;32,94
2022-11-26;pr-wd-93;cli-wd-06;27,98
2022-11-26;pr-wd-93;cli-wd-58;39,24
2022-11-26;pr-wd-93;cli-wd-44;26,9
2022-11-26;pr-wd-93;cli-wd-45;28,72
2022-11-26;pr-wd-93;cli-wd-32;29,66
2022-11-26;pr-wd-93;cli-wd-45;30,66
2022-11-25;pr-al-52;cli-al-61;36621,5018
2022-11-25;pr-al-52;cli-al-47;45207,0407
2022-11-25;pr-al-52;cli-al-21;36064,3282
2022-11-25;pr-al-52;cli-al-80;35025,9592
2022-11-25;pr-wd-93;cli-wd-85;30,7
2022-11-25;pr-wd-93;cli-wd-75;27,1
2022-11-25;pr-dd-15;cli-dd-36;29,8
2022-11-25;pr-dd-15;cli-dd-99;29,68
2022-11-25;pr-wd-93;cli-wd-19;33,72
2022-11-25;pr-dd-15;cli-dd-20;29,6
2022-11-25;pr-wd-93;cli-wd-57;30,74
2022-11-25;pr-dd-15;cli-dd-18;28,34
2022-11-25;pr-dd-15;cli-dd-47;27,28
2022-11-25;pr-dd-15;cli-dd-49;25,42
2022-11-25;pr-wd-93;cli-wd-14;39,78
2022-11-25;pr-wd-93;cli-wd-15;32,76
2022-11-25;pr-wd-93;cli-wd-31;28,24
2022-11-25;pr-wd-93;cli-wd-01;32,52
2022-11-25;pr-wd-93;cli-wd-54;30,8
2022-11-25;pr-wd-93;cli-wd-03;30,06
2022-11-24;pr-al-52;cli-al-16;35431,1764
2022-11-24;pr-al-52;cli-al-87;35228,5678
2022-11-24;pr-al-52;cli-al-57;35583,1328
2022-11-24;pr-al-52;cli-al-75;37001,3929
2022-11-24;pr-al-52;cli-al-12;36646,8279
2022-11-24;pr-al-52;cli-al-74;35329,8721
2022-11-24;pr-al-52;cli-al-96;35456,5025
2022-11-24;pr-al-52;cli-al-16;34570,0899
2022-11-24;pr-al-52;cli-al-72;35456,5025
2022-11-24;pr-al-52;cli-al-76;35228,5678
2022-11-24;pr-wd-93;cli-wd-24;30,68
2022-11-24;pr-wd-93;cli-wd-28;29,48
2022-11-24;pr-wd-93;cli-wd-08;33,02
2022-11-24;pr-wd-93;cli-wd-92;28,8
2022-11-24;pr-wd-93;cli-wd-36;29,3
2022-11-24;pr-wd-93;cli-wd-90;39,14
2022-11-24;pr-wd-93;cli-wd-08;27,68
2022-11-24;pr-wd-93;cli-wd-58;31,02
2022-11-24;pr-wd-93;cli-wd-60;32,62
2022-11-24;pr-wd-93;cli-wd-50;30,66
2022-11-24;pr-wd-93;cli-wd-28;30,36
2022-11-23;pr-al-52;cli-al-92;45283,0189
2022-11-23;pr-al-52;cli-al-41;37330,6319
2022-11-23;pr-al-52;cli-al-64;36013,6761
2022-11-23;pr-al-52;cli-al-27;37305,3058
2022-11-23;pr-al-52;cli-al-63;35431,1764
2022-11-23;pr-al-52;cli-al-17;35659,1111
2022-11-23;pr-al-52;cli-al-73;36266,9368
2022-11-23;pr-wd-93;cli-wd-33;28,5
2022-11-23;pr-wd-93;cli-wd-84;30,56
2022-11-23;pr-wd-93;cli-wd-77;38,78
2022-11-23;pr-dd-15;cli-dd-92;28,24
2022-11-23;pr-dd-15;cli-dd-29;28,34
2022-11-23;pr-dd-15;cli-dd-13;28,88
2022-11-23;pr-wd-93;cli-wd-46;34,3
2022-11-23;pr-dd-15;cli-dd-35;28,18
2022-11-23;pr-wd-93;cli-wd-06;30,78
2022-11-23;pr-dd-15;cli-dd-82;28,86
2022-11-23;pr-wd-93;cli-wd-69;31,72
2022-11-23;pr-wd-93;cli-wd-47;34,9
2022-11-23;pr-wd-93;cli-wd-25;29,94
2022-11-23;pr-wd-93;cli-wd-66;28,2
2022-11-23;pr-wd-93;cli-wd-10;28,22
2022-11-23;pr-wd-93;cli-wd-56;27,6
2022-11-23;pr-wd-93;cli-wd-30;27,96
2022-11-22;pr-al-52;cli-al-05;36190,9586
2022-11-22;pr-al-52;cli-al-33;42775,7376
2022-11-22;pr-al-52;cli-al-65;45637,5839
2022-11-22;pr-al-52;cli-al-18;35785,7414
2022-11-22;pr-al-52;cli-al-96;37989,1098
2022-11-22;pr-wd-93;cli-wd-49;26,34
2022-11-22;pr-wd-93;cli-wd-11;27,14
2022-11-22;pr-wd-93;cli-wd-85;28,7
2022-11-22;pr-wd-93;cli-wd-26;38,74
2022-11-22;pr-dd-15;cli-dd-63;29,68
2022-11-22;pr-wd-93;cli-wd-89;31,26
2022-11-22;pr-dd-15;cli-dd-86;27,58
2022-11-22;pr-dd-15;cli-dd-59;27,26
2022-11-22;pr-dd-15;cli-dd-27;28,56
2022-11-22;pr-dd-15;cli-dd-49;28,54
2022-11-22;pr-wd-93;cli-wd-77;30,62
2022-11-22;pr-wd-93;cli-wd-33;30,08
2022-11-22;pr-wd-93;cli-wd-98;27,08
2022-11-22;pr-wd-93;cli-wd-99;30,82
2022-11-22;pr-wd-93;cli-wd-01;31,34
2022-11-22;pr-wd-93;cli-wd-21;33,68
2022-11-22;pr-al-52;cli-al-55;37102,6972
2022-11-22;pr-al-52;cli-al-06;36672,154
2022-11-22;pr-al-52;cli-al-92;44852,4756
2022-11-21;pr-wd-93;cli-wd-81;28,08
2022-11-21;pr-wd-93;cli-wd-69;27,58
2022-11-21;pr-wd-93;cli-wd-95;33,34
2022-11-21;pr-wd-93;cli-wd-05;38,78
2022-11-21;pr-wd-93;cli-wd-03;29,98
2022-11-21;pr-wd-93;cli-wd-53;28,8
2022-11-21;pr-wd-93;cli-wd-23;29,8
2022-11-21;pr-wd-93;cli-wd-53;33,22
2022-11-21;pr-wd-93;cli-wd-37;30,34
2022-11-21;pr-wd-93;cli-wd-74;31,5
2022-11-20;pr-al-52;cli-al-74;35811,0675
2022-11-20;pr-al-52;cli-al-83;36064,3282
2022-11-20;pr-al-52;cli-al-17;44371,2802
2022-11-20;pr-al-52;cli-al-85;35735,0893
2022-11-20;pr-al-52;cli-al-78;45840,1925
2022-11-20;pr-al-52;cli-al-73;35532,4807
2022-11-20;pr-al-52;cli-al-01;44447,2585
2022-11-20;pr-al-52;cli-al-51;36545,5236
2022-11-20;pr-al-52;cli-al-45;36520,1976
2022-11-20;pr-wd-93;cli-wd-77;32,1
2022-11-20;pr-wd-93;cli-wd-04;28,18
2022-11-20;pr-wd-93;cli-wd-62;27,52
2022-11-20;pr-wd-93;cli-wd-65;28,0
2022-11-20;pr-wd-93;cli-wd-32;27,76
2022-11-20;pr-wd-93;cli-wd-34;32,14
2022-11-20;pr-wd-93;cli-wd-92;32,08
2022-11-20;pr-wd-93;cli-wd-95;27,88
2022-11-20;pr-wd-93;cli-wd-72;28,72
2022-11-20;pr-wd-93;cli-wd-39;36,24
2022-11-20;pr-wd-93;cli-wd-26;31,02
2022-11-19;pr-al-52;cli-al-34;44067,3674
2022-11-19;pr-al-52;cli-al-54;45460,3014
2022-11-19;pr-al-52;cli-al-03;36393,5672
2022-11-19;pr-al-52;cli-al-50;34240,851
2022-11-19;pr-al-52;cli-al-12;35836,3936
2022-11-19;pr-al-52;cli-al-65;36292,2629
2022-11-19;pr-al-52;cli-al-54;44675,1931
2022-11-19;pr-al-52;cli-al-05;35152,5896
2022-11-19;pr-wd-93;cli-wd-94;37,34
2022-11-19;pr-wd-93;cli-wd-94;29,42
2022-11-19;pr-wd-93;cli-wd-57;28,28
2022-11-19;pr-wd-93;cli-wd-17;33,9
2022-11-19;pr-wd-93;cli-wd-47;29,32
2022-11-19;pr-wd-93;cli-wd-23;31,04
2022-11-19;pr-wd-93;cli-wd-79;31,64
2022-11-19;pr-wd-93;cli-wd-85;30,68
2022-11-19;pr-wd-93;cli-wd-14;30,6
2022-11-19;pr-wd-93;cli-wd-66;31,92
2022-11-19;pr-wd-93;cli-wd-75;32,7
2022-11-18;pr-al-52;cli-al-51;37457,2623
2022-11-18;pr-al-52;cli-al-38;37583,8926
2022-11-18;pr-al-52;cli-al-64;36596,1758
2022-11-18;pr-al-52;cli-al-98;37026,719
2022-11-18;pr-al-52;cli-al-38;36418,8933
2022-11-18;pr-al-52;cli-al-50;44042,0413
2022-11-18;pr-al-52;cli-al-98;42623,7812
2022-11-18;pr-al-52;cli-al-82;35101,9375
2022-11-18;pr-wd-93;cli-wd-30;27,62
2022-11-18;pr-wd-93;cli-wd-79;39,3
2022-11-18;pr-wd-93;cli-wd-91;31,08
2022-11-18;pr-wd-93;cli-wd-51;28,4
2022-11-18;pr-wd-93;cli-wd-63;28,58
2022-11-18;pr-wd-93;cli-wd-98;29,18
2022-11-18;pr-wd-93;cli-wd-52;31,36
2022-11-18;pr-wd-93;cli-wd-38;36,04
2022-11-18;pr-wd-93;cli-wd-97;31,74
2022-11-18;pr-wd-93;cli-wd-88;29,42
2022-11-18;pr-wd-93;cli-wd-79;28,14
2022-11-17;pr-al-52;cli-al-30;44700,5192
2022-11-17;pr-al-52;cli-al-51;37457,2623
2022-11-17;pr-al-52;cli-al-81;44447,2585
2022-11-17;pr-al-52;cli-al-05;44320,6281
2022-11-17;pr-al-52;cli-al-29;35633,785
2022-11-17;pr-wd-93;cli-wd-04;32,46
2022-11-17;pr-wd-93;cli-wd-10;31,16
2022-11-17;pr-wd-93;cli-wd-56;28,92
2022-11-17;pr-dd-15;cli-dd-17;29,36
2022-11-17;pr-wd-93;cli-wd-74;32,38
2022-11-17;pr-dd-15;cli-dd-17;29,54
2022-11-17;pr-wd-93;cli-wd-84;29,1
2022-11-17;pr-wd-93;cli-wd-88;31,04
2022-11-17;pr-dd-15;cli-dd-69;28,98
2022-11-17;pr-wd-93;cli-wd-34;37,68
2022-11-17;pr-wd-93;cli-wd-06;27,18
2022-11-17;pr-wd-93;cli-wd-53;31,4
2022-11-17;pr-wd-93;cli-wd-66;28,02
2022-11-17;pr-wd-93;cli-wd-77;28,24
2022-11-17;pr-wd-93;cli-wd-43;30,5
2022-11-17;pr-wd-93;cli-wd-75;27,38
2022-11-17;pr-wd-93;cli-wd-23;30,14
2022-11-16;pr-al-52;cli-al-55;46118,7793
2022-11-16;pr-al-52;cli-al-80;44396,6063
2022-11-16;pr-al-52;cli-al-95;36342,915
2022-11-16;pr-al-52;cli-al-75;36317,589
2022-11-16;pr-al-52;cli-al-16;35532,4807
2022-11-16;pr-al-52;cli-al-08;44447,2585
2022-11-16;pr-al-52;cli-al-04;36520,1976
2022-11-16;pr-wd-93;cli-wd-04;29,92
2022-11-16;pr-wd-93;cli-wd-56;39,68
2022-11-16;pr-dd-15;cli-dd-25;27,06
2022-11-16;pr-dd-15;cli-dd-67;28,7
2022-11-16;pr-wd-93;cli-wd-96;30,44
2022-11-16;pr-wd-93;cli-wd-67;30,88
2022-11-16;pr-wd-93;cli-wd-27;34,62
2022-11-16;pr-dd-15;cli-dd-93;29,48
2022-11-16;pr-wd-93;cli-wd-32;28,6
2022-11-16;pr-wd-93;cli-wd-50;50,0
2022-11-16;pr-wd-93;cli-wd-61;31,0
2022-11-16;pr-wd-93;cli-wd-51;32,68
2022-11-16;pr-wd-93;cli-wd-19;32,9
2022-11-16;pr-wd-93;cli-wd-21;29,9
2022-11-15;pr-al-52;cli-al-05;35735,0893
2022-11-15;pr-al-52;cli-al-82;44371,2802
2022-11-15;pr-al-52;cli-al-92;35861,7197
2022-11-15;pr-al-52;cli-al-42;45612,2578
2022-11-15;pr-al-52;cli-al-61;35937,6979
2022-11-15;pr-al-52;cli-al-22;36266,9368
2022-11-15;pr-wd-93;cli-wd-21;27,68
2022-11-15;pr-wd-93;cli-wd-70;27,74
2022-11-15;pr-wd-93;cli-wd-01;33,3
2022-11-15;pr-wd-93;cli-wd-05;36,36
2022-11-15;pr-wd-93;cli-wd-12;30,22
2022-11-15;pr-wd-93;cli-wd-90;28,26
2022-11-15;pr-wd-93;cli-wd-46;30,1
2022-11-15;pr-wd-93;cli-wd-34;30,9
2022-11-15;pr-wd-93;cli-wd-49;27,16
2022-11-15;pr-wd-93;cli-wd-78;32,46
2022-11-15;pr-wd-93;cli-wd-90;31,84
2022-11-15;pr-wd-93;cli-wd-45;33,82
2022-11-14;pr-al-52;cli-al-27;35431,1764
2022-11-14;pr-al-52;cli-al-73;34240,851
2022-11-14;pr-al-52;cli-al-26;36140,3065
2022-11-14;pr-al-52;cli-al-47;36140,3065
2022-11-14;pr-al-52;cli-al-86;35025,9592
2022-11-14;pr-al-52;cli-al-56;36748,1322
2022-11-14;pr-al-52;cli-al-94;36064,3282
2022-11-14;pr-wd-93;cli-wd-63;32,88
2022-11-14;pr-wd-93;cli-wd-48;32,4
2022-11-14;pr-wd-93;cli-wd-61;27,98
2022-11-14;pr-wd-93;cli-wd-81;33,62
2022-11-14;pr-dd-15;cli-dd-26;28,52
2022-11-14;pr-dd-15;cli-dd-36;29,34
2022-11-14;pr-dd-15;cli-dd-01;28,28
2022-11-14;pr-wd-93;cli-wd-08;33,18
2022-11-14;pr-wd-93;cli-wd-99;30,14
2022-11-14;pr-wd-93;cli-wd-52;29,22
2022-11-14;pr-wd-93;cli-wd-79;28,4
2022-11-14;pr-wd-93;cli-wd-47;29,28
2022-11-14;pr-wd-93;cli-wd-56;31,3
2022-11-14;pr-wd-93;cli-wd-86;36,78
2022-11-13;pr-al-52;cli-al-14;36672,154
2022-11-13;pr-al-52;cli-al-90;36773,4583
2022-11-13;pr-al-52;cli-al-28;45840,1925
2022-11-13;pr-al-52;cli-al-87;36368,2411
2022-11-13;pr-al-52;cli-al-78;35608,4589
2022-11-13;pr-al-52;cli-al-88;36165,6325
2022-11-13;pr-al-52;cli-al-02;46397,3661
2022-11-13;pr-wd-93;cli-wd-26;28,42
2022-11-13;pr-wd-93;cli-wd-14;28,1
2022-11-13;pr-wd-93;cli-wd-59;31,76
2022-11-13;pr-wd-93;cli-wd-56;27,08
2022-11-13;pr-wd-93;cli-wd-07;30,46
2022-11-13;pr-wd-93;cli-wd-03;29,98
2022-11-13;pr-wd-93;cli-wd-23;28,18
2022-11-13;pr-wd-93;cli-wd-18;29,58
2022-11-13;pr-wd-93;cli-wd-38;39,08
2022-11-13;pr-wd-93;cli-wd-99;35,74
2022-11-12;pr-al-52;cli-al-15;37077,3712
2022-11-12;pr-al-52;cli-al-64;44371,2802
2022-11-12;pr-al-52;cli-al-89;44573,8888
2022-11-12;pr-al-52;cli-al-28;35481,8286
2022-11-12;pr-al-52;cli-al-74;45257,6928
2022-11-12;pr-al-52;cli-al-39;45029,7581
2022-11-12;pr-al-52;cli-al-57;45207,0407
2022-11-12;pr-wd-93;cli-wd-17;31,4
2022-11-12;pr-wd-93;cli-wd-86;39,38
2022-11-12;pr-wd-93;cli-wd-90;30,66
2022-11-12;pr-wd-93;cli-wd-44;32,96
2022-11-12;pr-wd-93;cli-wd-25;30,56
2022-11-12;pr-wd-93;cli-wd-17;26,64
2022-11-12;pr-wd-93;cli-wd-13;37,94
2022-11-12;pr-wd-93;cli-wd-84;29,74
2022-11-12;pr-wd-93;cli-wd-25;30,7
2022-11-12;pr-wd-93;cli-wd-68;26,62
2022-11-12;pr-wd-93;cli-wd-10;33,12
2022-11-12;pr-wd-93;cli-wd-67;39,3
2022-11-12;pr-wd-93;cli-wd-18;37,22
2022-11-11;pr-al-52;cli-al-86;44168,6717
2022-11-11;pr-al-52;cli-al-34;44903,1278
2022-11-11;pr-al-52;cli-al-08;36748,1322
2022-11-11;pr-al-52;cli-al-40;35203,2417
2022-11-11;pr-al-52;cli-al-83;46144,1054
2022-11-11;pr-al-52;cli-al-42;44928,4539
2022-11-11;pr-al-52;cli-al-41;35836,3936
2022-11-11;pr-wd-93;cli-wd-06;25,32
2022-11-11;pr-wd-93;cli-wd-52;32,98
2022-11-11;pr-wd-93;cli-wd-26;28,7
2022-11-11;pr-wd-93;cli-wd-64;32,08
2022-11-11;pr-wd-93;cli-wd-98;27,5
2022-11-11;pr-wd-93;cli-wd-59;28,28
2022-11-11;pr-wd-93;cli-wd-56;33,98
2022-11-11;pr-wd-93;cli-wd-59;36,82
2022-11-11;pr-dd-15;cli-dd-70;29,1
2022-11-11;pr-dd-15;cli-dd-33;28,22
2022-11-11;pr-wd-93;cli-wd-53;33,26
2022-11-11;pr-dd-15;cli-dd-22;29,2
2022-11-11;pr-wd-93;cli-wd-21;29,1
2022-11-11;pr-wd-93;cli-wd-70;28,32
2022-11-11;pr-wd-93;cli-wd-70;31,86
2022-11-11;pr-wd-93;cli-wd-04;36,98
2022-11-11;pr-wd-93;cli-wd-94;34,68
2022-11-11;pr-wd-93;cli-wd-75;30,06
2022-11-11;pr-wd-93;cli-wd-62;29,78
2022-11-10;pr-al-52;cli-al-62;43890,0849
2022-11-10;pr-al-52;cli-al-94;35811,0675
2022-11-10;pr-al-52;cli-al-95;45207,0407
2022-11-10;pr-al-52;cli-al-24;36368,2411
2022-11-10;pr-al-52;cli-al-55;35253,8939
2022-11-10;pr-al-52;cli-al-09;35127,2635
2022-11-10;pr-al-52;cli-al-03;34342,1553
2022-11-10;pr-wd-93;cli-wd-31;30,4
2022-11-10;pr-wd-93;cli-wd-40;34,46
2022-11-10;pr-wd-93;cli-wd-36;26,56
2022-11-10;pr-wd-93;cli-wd-24;28,76
2022-11-10;pr-wd-93;cli-wd-95;30,5
2022-11-10;pr-wd-93;cli-wd-06;35,64
2022-11-10;pr-wd-93;cli-wd-66;28,74
2022-11-10;pr-wd-93;cli-wd-84;27,96
2022-11-10;pr-wd-93;cli-wd-92;29,14
2022-11-10;pr-wd-93;cli-wd-75;30,1
2022-11-10;pr-wd-93;cli-wd-04;28,2
2022-11-10;pr-wd-93;cli-wd-79;27,6
2022-11-10;pr-wd-93;cli-wd-06;33,3
